1220019547383697410	 Will you be at DIA RSIDM 2020? Find Veeva at booth #305 for demos on popular RIM topics like collaborative authoring, health authority interactions, and more.  https://t.co/1OXCuonKqY #RSIDM20
1220013635084464129	 Happening tomorrow: Discover how Veeva Vault Auto Claims Linking can help you exceed your content approval goals in 2020. Join us for a fireside chat on Jan 23  https://t.co/ArFnF1Y5YA #ai #pharma  https://t.co/S2I436gJUX
1220011493229584385	 Cara Therapeutics has adopted a best-in-breed integration for #IRT and #EDC that accommodates advanced study designs, while driving down build and casebook complexity. Learn more tomorrow:  https://t.co/dbSbqBGkdT
1219742471975993347	 Reduce administrative burden and speed study activation in #clinicaltrials with new Veeva SiteVault Free, built specifically for sites. Learn more in our latest press release  https://t.co/DW39rNwEQB  https://t.co/R4ofmTI1xW
1219698685791162368	 Discover the common content objective that aligns all of your cross-functional teams during promotional review. Watch now:  https://t.co/0t4q2ffUrW #pharma #lifesciences  https://t.co/jfpIKY0MCQ
1219695666219405312	 .@ApellisPharma shares their evaluation process and criteria for a comprehensive and validated cloud #safety solution. Watch it on-demand here:  https://t.co/9Slk3iK3qk #riskmanagement #unifiedsafety  https://t.co/bi5Ko8kq09
1219681256293662720	 Veeva’s Content Partner Program now supports the entire content journey. Join us on Jan 30 at 8 a.m. PT to see what’s new:  https://t.co/UaPc9xmT4I #lifesciences #pharma  https://t.co/61TWp5cOFU
1219672006238593024	" [Video] Learn the ""Guiding Principles of SaaS Validation"" - things to keep in mind when validating cloud-based regulatory systems:  https://t.co/l7F2hlFBV4 #GxPValidation #SaaSValidation"
1219660179211530240	 [Video] With advancements in cloud deployment options, the industry is moving away from on-premise implementations. Learn why:  https://t.co/ZVLpRI29eS #GxPValidation #SaaSValidation
1219623190261006337	 Webinar: Learn how Cara Therapeutics is managing advanced study designs with a streamlined #IRT and #EDC integration:  https://t.co/dbSbqBGkdT  https://t.co/56AfnsgP3y
1219621175413891072	 Hear how Novo Nordisk’s modular content strategy drives greater reuse and speeds content creation  https://t.co/ZWF3dGmRwz #lifesciences #pharma  https://t.co/Ll7uMxQn6Y
1219610095836897280	 Learn how @oraclinical uses monitoring reviewer comments in Vault #CTMS to streamline and optimize trial management:  https://t.co/BorLx1rEEh
1219590519682191360	 Only 1/3 of companies surveyed use a central hub for scientific content. Learn how centralizing content repositories enables qualitative measures and strategic insights. #MedicalAffairs  https://t.co/ZaCjPZJvh3  https://t.co/6m4ECb2B1P
1219328890310660098	 Monitoring represents a significant portion of #clinicaltrial costs. A modern #CTMS can fix that. Read this blog to discover the benefits of using a modern CTMS:  https://t.co/vCsi3jermf  https://t.co/IXLjWKM2qo
1219293518591676418	 Hear @LillyPad at @ExLPharma #TMFSummit discuss how machine learning delivers measurable improvements and cost reductions for TMF document and QC processes:  https://t.co/t1U5Tyuxy4  https://t.co/E1HR4icQKz
1219271369411698688	 Join us for a luncheon roundtable on Monday, Jan. 27 to discuss approaches for managing reference #safety information at @DrugInfoAssn Pharmacovigilance and Risk Management Strategies Conference:  https://t.co/ov33wBeuWz #PVRMS20  https://t.co/U6ux25zKaA
1219259086551777280	 Learn how two #lifesciences organizations speed content to market with a modular approach:  https://t.co/EQIhGXDwxq #pharma  https://t.co/dzsOlQxa9Z
1219228432103505920	 5 ways to maximize the impact of scientific communications #MedicalAffairs  https://t.co/HB4nREI3eS  https://t.co/LvZj6Y6S3W
1218247625008472066	 Calling all medical device professionals! Join us for our first Medical Device &amp; Diagnostics Summit this June in Minneapolis, where you can meet other industry leaders and exchange best practices. Learn more here:  https://t.co/dFnP9m90mp  https://t.co/3JQSTIg6AA
1218221451305717760	 Maintain proper oversight in outsourced clinical trials with a modern #CTMS application. Watch our on-demand webinar to learn more:  https://t.co/qXozUg07oH  https://t.co/LlALJKj8Gv
1218187981409964038	 7 of the 20 leading pharmaceutical companies are now using Vault Study Startup to bring together start-up activities and processes in a single, easy-to-use modern cloud application. Read the news:  https://t.co/3HmN5aGGs5  https://t.co/3GE4G8lyM1
1218172123786641408	 The 3 types of content metrics you need to create a successful promotional review strategy. 3-minute video:  https://t.co/79UXiKMCq8 #pharma #lifesciences  https://t.co/QJ0nRDvOae
1217884734296068108	 Vault Payments enables sponsors and CROs to automatically create, track, and report #payments in Vault #CTMS for greater accuracy and visibility. Read the press release here:  https://t.co/5DBNVkJZtu  https://t.co/laPALLdjIx
1217871898039681024	 Join @LillyPad and Veeva at this year’s @ExLPharma #TMFSummit to explore how machine learning could impact the future clinical operations landscape.  https://t.co/t1U5Tyuxy4  https://t.co/Cv0veWlFQz
1217850511577223170	 On-Demand Webinar — Apellis shares how a unified #pharmacovigilance system simplifies their #safety operations:  https://t.co/9Slk3iK3qk #riskmanagement #unifiedsafety  https://t.co/8JhDKhWP67
1217823877570744320	 Join industry leaders and experts at Veeva Medical Device &amp; Diagnostics Summit on June 1 – 2, 2020 in Minneapolis. Register here:  https://t.co/dFnP9m90mp #meddevice  https://t.co/9RjMwJDveY
1217809647287054342	 Learn how two #lifesciences organizations speed content to market with a modular approach:  https://t.co/xKLl5zOEDX #pharma  https://t.co/l3az6PiFK9
1217809486410395648	 The 3 types of content metrics you need to create a successful promotional review strategy. 3-minute video:  https://t.co/79UXiKMCq8 #pharma #lifesciences  https://t.co/g6P3LJIPV7
1217779015139938304	 Finding the right medical content at the right time is a key challenge. Hear how pharma can address this. #MedicalAffairs  https://t.co/5XTwcLh3YG
1217519824773046273	 Learn approaches for management reference #safety information at @DrugInfoAssn Pharmacovigilance and Risk Management Strategies Conference. Join us for lunch at table 4:  https://t.co/ov33wBeuWz #PVRMS20
1217161972841689088	 Now available: Veeva SiteVault Free, a Part 11 compliant eRegulatory application to reduce administrative burden and speed study startup at sites. Read more:  https://t.co/DW39rNwEQB #clinicalresearch  https://t.co/Ws21A66o2x
1217140578623852544	 An increasing number of organizations are selecting Veeva Vault Study Startup to improve clinical trial efficiency and speed time to site activation. Read the press release:  https://t.co/3HmN5aGGs5  https://t.co/xihdtXIKc1
1217135042406821888	 Read how @oraclinical uses Monitoring Visit Reports within Vault #CTMS to optimize their #clinicaltrial processes:  https://t.co/4WiNaqFyCH  https://t.co/nhlbZsp7cM
1217112139472801795	 Read how @MerckGroup and @amicusrx1 are leveraging Vault RIM to drive the completion of critical regulatory activities:  https://t.co/fdcPrE6Yt1
1217084460027596802	 The 3 types of content metrics you need to create a successful promotional review strategy. 3-minute video:  https://t.co/79UXiKMCq8 #pharma #lifesciences  https://t.co/X8WAQpSeGB
1217084076458414092	 Discover how Veeva Vault Auto Claims Linking can help you exceed your content approval goals in 2020. Join us for a fireside chat on Jan 23:  https://t.co/UCggdJsgiA #ai #pharma  https://t.co/DjR8u7GiMH
1217072631196930052	 Seven of the top 20 leading pharmaceutical companies are now using Veeva Vault Study Startup to speed their #clinicaltrials. Read the press release:  https://t.co/3HmN5aGGs5  https://t.co/CoRCUkve2I
1217054767471525888	 3 best practices for ensuring that your organization is always using the latest medical information. #MedicalAffairs  https://t.co/4MvF08FZYy  https://t.co/OlydrT3KRU
1216844625622773760	 At #VeevaSummit leave feeling inspired and armed with industry knowledge and best practices that you can take back to your organization. Save your seat today:  https://t.co/oHvmBU4hn0  https://t.co/6sz7rwU7au
1216806125229744129	 94% of CROs surveyed report at least one major challenge with their CTMS. Learn the current state of the industry from a CRO perspective here:  https://t.co/eT3kRRsuKd  https://t.co/CCxV2I6Xin
1216722136922034178	 Veeva’s Content Partner Program now supports the entire content journey. Join us on Jan 30 at 8 a.m. PT to see what’s new:  https://t.co/PwQzSPTWyM  https://t.co/bgFNfuBlSQ
1216691515097059329	 5 ways to make #MedicalAffairs a strategic partner  https://t.co/8Wu6Xis1B0
1215759475497492486	 Learn how to glean insights from individual performance metrics that impact content time to market. 2-minute video:  https://t.co/xgbaC77TZc #pharma #lifesciences  https://t.co/iL2eWqWSYJ
1215699586398007296	 6 tips for building a successful content factory for #lifesciences  https://t.co/OIVrwKB6d7  https://t.co/xDnGG46Elj
1215664628598026240	" [Short Video] Learn about the ""Guiding Principles of SaaS Validation"" - things to keep in mind when validating cloud-based regulatory systems  https://t.co/57Wqdp4GIj #GxPValidation #Cloud #QMS #SaaSValidation"
1215634447690878976	 #VeevaSummit has many ways to connect at this year’s event. An innovation hub, networking and special interest community events. Don’t miss it, save your seat today:  https://t.co/oHvmBU4hn0  https://t.co/LBSwPBqeKN
1215363873563385856	 Discover how Auto Claims Linking can help you exceed your content approval goals in 2020. Join us for a fireside chat on Jan 23:  https://t.co/ZMhF1TITFH #ai #pharma  https://t.co/akgLXYu3N6
1215318071465869313	 Now available: Veeva SiteVault Free, a Part 11 compliant eRegulatory application to reduce administrative burden and speed study startup at sites. Read more:  https://t.co/DW39rNwEQB #clinicalresearch  https://t.co/BApOoCoK3V
1215272448406540288	 Veeva’s Content Partner Program now supports the entire content journey. Join us on Jan 30 at 8 a.m. PT to see what’s new:  https://t.co/d51jRRUYDx  https://t.co/eUUoEsciFT
1215272265304113153	 A two-day packed agenda, multiple networking opportunities, and an innovation hub full of expertise, this year’s #VeevaSummit provides you with new ways to learn, connect and collaborate. Register today:  https://t.co/oHvmBU4hn0  https://t.co/23kBC6DQN4
1215241841018310656	 5 ways #medicalscienceliaisons can maximize scientific interactions:  https://t.co/dPr0iEC3Xk #medicalaffairs  https://t.co/PDenD9OO9s
1215048789725188096	 Attending the @DrugInfoAssn Pharmacovigilance and Risk Management Strategies Conference? Visit Veeva booth #26 to learn how you can streamline case management with a modern #safety solution. Learn more:  https://t.co/ov33wBeuWz #PVRMS20
1215034703738224640	 Learn how to glean insights from individual performance metrics that impact content time to market. 2-minute video:  https://t.co/xgbaC77TZc #pharma #lifesciences  https://t.co/eVdg30CCUa
1215030928160022530	 Vault Payments enables sponsors and CROs to automatically create, track, and report #payments in Vault #CTMS for greater accuracy and visibility. Read the press release here:  https://t.co/5DBNVkJZtu  https://t.co/YQ0tJxdvaQ
1215023498374070277	 Learn how @GBT maintains inspection readiness and strengthens partner collaboration with real-time visibility and control of documents with Veeva Vault #eTMF:  https://t.co/XNMo5Qerzh  https://t.co/ti3fE9kUG9
1214986639287767040	 Discover how Auto Claims Linking can help you exceed your content approval goals in 2020. Join us for a fireside chat on Jan 23:  https://t.co/ZMhF1TITFH #ai #pharma  https://t.co/Un467mxulu
1214985632050794496	 Discover how Minnesota Urology is using Veeva SiteVault Free to simplify regulatory compliance and improve their research.  https://t.co/tEvq6jhBKC #clinicaltrials  https://t.co/jfW8wY9rqp
1214970051780059137	 Learn how leading #pharma companies leverage Vault RIM as a centralized hub to drive critical regulatory activities to completion:  https://t.co/1e62F3cAlu #regulatory
1214959710706831362	 Veeva introduces new application to speed #payments to clinical research sites:  https://t.co/5DBNVkJZtu  https://t.co/Cmjn2H0hiR
1214917183408619520	 Are you registered for the largest commercial and medical affairs event in the industry? Grow your network at this year’s #VeevaSummit. Save your seat today:  https://t.co/TLHOLvx6DZ  https://t.co/JGNz8UHaMR
1214902833142779904	 Now available: SiteVault Free. Learn how sites are improving efficiency and compliance with Veeva’s free eRegulatory / eISF solution:  https://t.co/DW39rNwEQB #clinicaltrials  https://t.co/qXn5Nu3dT9
1214898306930876419	 Introducing Veeva Vault Payments, a new add-on application to Veeva Vault #CTMS. Vault Payments automates payment tracking and provides complete financial visibility across study partners. Read the press release:  https://t.co/TI2igTaXtU  https://t.co/hztHSRFbLT
1214652958836711428	 Connect with industry colleagues, see old friends, and make new ones at #VeevaSummit. Register today:  https://t.co/oHvmBU4hn0  https://t.co/mHSnhNbiGp
1214640354722504705	 Discover effective study start-up deployment strategies in our recent on-demand webinar:  https://t.co/zbkFVGffQQ  https://t.co/AOYxGEbGgE
1214609653461594113	 Discover how Auto Claims Linking can help you exceed your content approval goals in 2020. Join us for a fireside chat on Jan 23:  https://t.co/ZMhF1TITFH #ai #pharma  https://t.co/Okhm0lN7mW
1214548507396317184	 Veeva’s Content Partner Program now supports the entire content journey. Join us on Jan 30 at 8 a.m. PT to see what’s new:  https://t.co/INlLxedxQg  https://t.co/0SFvcTMT8X
1214517933822615552	 Learn how progress in medicine &amp; technology create new possibilities for scientific experts to advance patient care  https://t.co/YIJFi7Elj6  https://t.co/d2RtlmKMku
1214309169702014977	 Learn how to glean insights from individual performance metrics that impact content time to market. 2-minute video:  https://t.co/xgbaC77TZc #pharma #lifesciences  https://t.co/e6WAvonGGy
1214277461061623809	 Join over 1600+ life sciences professionals and experts from across the industry for the largest commercial and medical affairs event for life sciences. Register today:  https://t.co/oHvmBU4hn0  https://t.co/UrGJ3JWE3T
1214268658421243905	 6 tips for building a successful content factory for #lifesciences  https://t.co/OIVrwKB6d7  https://t.co/XDRbKZAn9W
1214184873482735616	 Tips to develop more personalized, relevant promotional content in 2020  https://t.co/wRqBYm6Nd4  https://t.co/ts94Fh1Zxk
1214155448657547266	 Insights from Bristol-Myers Squibb: how physicians use technology to improve patient care  https://t.co/j6E0k5O3DO  https://t.co/hpPtxHdnUb
1213113541676453889	 6 content metrics to optimize your promotional claims management. 4-minute video:  https://t.co/ERVsmFqTXR #pharma #lifesciences  https://t.co/QCTeGrxTrZ
1213109260521005057	 Full-service CRO @AdvClinical moved from paper to Vault eTMF, cutting costs while enabling faster document collection and real-time visibility. Learn more:  https://t.co/FAvtezTg84
1212857857143652358	 Want to learn how organizations are shortening the product development lifecycle and keeping pace with evolving regulations? Join us at our first Medical Device &amp; Diagnostics Summit this June in Minneapolis.  https://t.co/dFnP9m90mp  https://t.co/37GsfLLpIZ
1212827407683637249	 Discover how Auto Claims Linking can help you exceed your content approval goals in 2020. Join us for a fireside chat on Jan 23:  https://t.co/5bT3yNwkuD #ai #pharma  https://t.co/llekbuZ1cf
1212814576837943296	 CROs reported speeding Study Start-up as a top priority in the Veeva 2019 Annual CRO Report. Learn more:  https://t.co/eT3kRRsuKd  https://t.co/TULiX2ecd2
1212757694249078784	 Learn why @GBT implemented Veeva Vault eTMF for #TMF management and oversight ahead of an upcoming inspection:  https://t.co/XNMo5Qerzh
1212750429756514305	 6 content metrics to optimize your promotional claims management. 4-minute video:  https://t.co/ERVsmFqTXR #pharma #lifesciences  https://t.co/wZXkEU1azV
1212735926868348928	 Learn 5 key components of the digital supply chain for #lifesciences  https://t.co/2yNzjFR9TP
1212705200307425280	 Insights from Bristol-Myers Squibb: how physicians use technology to improve patient care  https://t.co/o6iS9p2n5S  https://t.co/EmRdpEtok0
1212072683992682497	 Discover how Auto Claims Linking can help you exceed your content approval goals in 2020. Join us for a fireside chat on Jan 23:  https://t.co/5bT3yNwkuD #ai #pharma  https://t.co/TiHDEFxoUG
1212040757625925633	 6 content metrics to optimize your promotional claims management. 4-minute video:  https://t.co/ERVsmFqTXR #pharma #lifesciences  https://t.co/OfiLeO9xmh
1212010814586179584	 6 tips for building a successful content factory for #lifesciences  https://t.co/9MdyoTJLxo  https://t.co/8wBiSTmPyR
1211981395326844928	 Bristol-Myers Squibb’s best practices for meeting physician needs  https://t.co/m4qBs4y4hv  https://t.co/xKrdFzzmvZ
1211762888513335296	 #Clinicalresearch sites will soon have access to a modern eRegulatory / ISF solution to improve efficiency and compliance. Join the waitlist:  https://t.co/v8kRvjmqXv
1211725643739811840	 What are the three key pillars to improve #studystartup? Listen to experts from @Allergan and @Veeva as they discuss study start-up process optimization techniques:  https://t.co/zbkFVGffQQ
1211648442730196998	 Speed time-to-market of your promotional content in 2020  https://t.co/uq9FjyXKjE  https://t.co/yX1QnRgTPk
1211619042026545153	 Glen Morris and Malia Lewin discuss BMS' best practices for collaborating with scientific experts  https://t.co/aA0pZ06se1  https://t.co/sW9IXMF68h
1211301601056624641	 Discover how Auto Claims Linking can help you exceed your content approval goals in 2020. Join us for a fireside chat on Jan 23:  https://t.co/5bT3yNwkuD #ai #pharma  https://t.co/9gpUnzy5EY
1210674225608089600	 96% of CROs surveyed report significant challenges with the ways they exchange #clinicaltrial information. Read the report to learn more:  https://t.co/eT3kRRsuKd  https://t.co/bRYWc7m4I6
1210652320847081473	 With these 12 metrics, optimize your content review and approval process. Watch now:  https://t.co/idyP0Ecalm. #pharma #lifesciences
1210261750207172608	 Get expert tips for launching Auto Claims Linking and discover how this feature can speed content time to market. Join us for a fireside chat on Jan 23:  https://t.co/ZMhF1TITFH #ai #pharma  https://t.co/3s0qx0SHiH
1210259236380393472	 Get expert tips for launching Auto Claims Linking and discover how this feature can speed content time to market. Join us for a fireside chat on Jan 23:  https://t.co/ZMhF1TITFH #ai #pharma  https://t.co/UA00XMdUHg
1210245392136364033	 See how clinical research sites are improving efficiency and compliance with eRegulatory:  https://t.co/50nAkx8cRV #clinicaltrials
1210231305125974017	 With these 12 metrics, optimize your content review and approval process. Watch now:  https://t.co/idyP0Ecalm. #pharma #lifesciences  https://t.co/OsccYgZYmy
1210199429610950656	 Speed #promotionalreview in 2020 with these 3 #VaultPromoMats features  https://t.co/TTUDtjS6hM  https://t.co/DG9pApB22e
1210168627456102401	 Glen Morris and Malia Lewin discuss BMS' best practices for collaborating with scientific experts  https://t.co/NQezMna7Cv
1209852050345013248	 Get expert tips for launching Auto Claims Linking and discover how this feature can speed content time to market. Join us for a fireside chat on Jan 23:  https://t.co/ZMhF1TITFH #ai #pharma  https://t.co/2gur56GuXy
1209519614457262080	 Get expert tips for launching Auto Claims Linking and discover how this feature can speed content time to market. Join us for a fireside chat on Jan 23:  https://t.co/ZMhF1TITFH #ai #pharma  https://t.co/rBSTDbHugq
1209505270268940289	 With these 12 metrics, optimize your content review and approval process. Watch now:  https://t.co/idyP0Ecalm. #pharma #lifesciences  https://t.co/2lTMDSXBrg
1209473858425757697	 6 tips for building a successful content factory for #lifesciences  https://t.co/aYF3DeDQwD  https://t.co/NueQ49luN6
1209444462818136064	 Precision Medicine demands a new approach to collaboration – Veeva's Malia Lewin explains how transforming engagement through technology is crucial to success for #lifesciences organizations and patients via @Pharmafield- read more:  https://t.co/qbWlFvwbFT
1209195220530806785	 To improve efficiency and compliance at #clinicaltrial sites, Veeva’s is offering a free eRegulatory / eISF solution. Watch this on-demand webinar learn more:  https://t.co/50nAkx8cRV
1209111969380405248	 Learn 5 key components of the digital supply chain for #lifesciences  https://t.co/xDcdh54oNU
1209081325006807045	 Best practices for targeting the right stakeholder mix:  https://t.co/5qXfclMRMM #MedicalAffairs #MedicalScienceLiaison #LifeSciences
1208733951851978753	 6 tips for building a successful content factory for #lifesciences  https://t.co/OIVrwKB6d7  https://t.co/ycEbwZd4ds
1208447798800191488	 Learn the 3 levels of measuring content performance &amp; key metrics that support them. 2-minute video:  https://t.co/72KT752WJ8 #pharma #lifesciences  https://t.co/qiIBG8z4hl
1208167455706812418	 Get expert tips for launching Auto Claims Linking and discover how this feature can speed content time to market. Join us for a fireside chat on Jan 23:  https://t.co/ZMhF1TITFH #ai #pharma  https://t.co/JtAUgAgJMr
1208078111524429825	 Coming soon: Speed #clinicaltrial site efficiency and improve quality with Veeva’s free eRegulatory / ISF solution. Learn more in this on-demand webinar:  https://t.co/50nAkx8cRV
1207772347966656513	 Learn the 3 levels of measuring content performance &amp; key metrics that support them. 2-minute video:  https://t.co/72KT752WJ8 #pharma #lifesciences  https://t.co/FIzxIF0CV2
1207741393839575045	 Your participation is what makes #VeevaSummit a unique industry event. Hurry save your spot today:  https://t.co/oHvmBU4hn0  https://t.co/kRhs028aiS
1207710544687435776	 Hear how @GBT achieves real-time #visibility and control of documents while strengthening collaboration with CROs:  https://t.co/XNMo5Qerzh  https://t.co/Tj5CYQiHEh
1207662433000710145	 Learn how DAM fuels faster, higher quality content creation. Check out key takeaways from the 2019 #digitalassetmanagement for #lifesciences forum  https://t.co/s643c4WXYP
1207631766820982784	 4 steps to better scientific engagement  https://t.co/VrODrRdWKY #medicalaffairs
1207410550604472323	 .@AdvClinical’s move to Vault #eTMF enables them to continually innovate and collaborate with study partners. Learn more:  https://t.co/FAvtezTg84  https://t.co/UPe70yvtrw
1207320874354913280	 Make lasting connections, expand your knowledge, and drive positive change. Secure your spot today for 2020 Veeva Commercial &amp; Medical Summit:  https://t.co/oHvmBU4hn0  https://t.co/rBRNAydAiD
1207300507913662464	 5 best practices for implementing a metadata strategy  https://t.co/NF96MGB9yk
1207299501196816389	 Learn the 3 levels of measuring content performance &amp; key metrics that support them. 2-minute video:  https://t.co/72KT752WJ8 #pharma #lifesciences  https://t.co/Gann8wGVt0
1207050344276078600	 Save your seat today! Registration for the 2020 Veeva Commercial &amp; Medical Summit is now open:  https://t.co/oHvmBU4hn0  https://t.co/h1ncRhNWtz
1207021652204249089	 94% of CROs surveyed report at least one major challenge with their CTMS. Learn the current state of the industry from a CRO perspective here:  https://t.co/eT3kRRsuKd  https://t.co/Gd9PV17VMi
1206975344705769474	 Improve clinical site efficiency and compliance with Veeva’s free eRegulatory / eISF solution (coming soon). See how:  https://t.co/50nAkx8cRV #clinicalresearch
1206938316093956096	 5 best practices for implementing a metadata strategy  https://t.co/mn20q6Ie0J
1206907677114339328	 From origination to diagnosis, treatment, and monitoring, the patient journey provides valuable insights to inform #MedicalAffairs engagement.  https://t.co/3sTyK8wAMe  https://t.co/Whc7Y4DtLT
1206680420345171968	 Calling all medical device and diagnostics professionals! Join us for our first Medical Device &amp; Diagnostics Summit this June in Minneapolis, where you can meet other industry leaders and exchange best practices. Learn more here:  https://t.co/dFnP9m90mp  https://t.co/xN1hxkkkNz
1206621770213679104	 Learn how to speed #clinicaltrial processes by modernizing #clinicaldata management like @VertexPharma, Lotus Clinical Research, and Cara Therapeutics did:  https://t.co/SAyd4MdD1r  https://t.co/mYCzp9HkI0
1206545668464140288	 3 best practices for engaging critical HCPs  https://t.co/gjFR1Ubpf5 #medicalaffairs #medicalscienceliaison
1205536371953348609	 Learn how you can shorten database builds by up to 60% with specless design, real-time UAT, and easy amendments:  https://t.co/xjqx8JVSlr #clinicaltrials  https://t.co/t3qhVKKopy
1205487562963464194	 [Webinar] Gain practical insights on how to transition #MDR program to business:  https://t.co/ArPynexUZj  https://t.co/jL5bdx5Qmu
1205204427902275589	 The 2019 Annual CRO Report reveals CROs are initiating change to simplify information exchange with #clinicaltrial study partners. Via @OutsourcPharma:  https://t.co/rJmIwdMZ0E
1205155376183861251	 Next Week: Learn how modern cloud-based quality systems ease the validation burden on IT teams and speed validation process. Co-presented by PwC and Veeva. #GxP #Validation #qualitysystems  https://t.co/DUdw8kIqyq
1205125565054902272	 Learn how DAM fuels faster, higher quality content creation. Check out key takeaways from the 2019 #digitalassetmanagement for #lifesciences forum  https://t.co/ScRMENXtPE
1205094956320329728	 5 best practices for getting the most out of #VaultMedComms Medical Portals  https://t.co/aUT0vbBmP3  https://t.co/gL98q9cyda
1204849090766528513	 Safety executives discussed opportunities to transform the industry at the Veeva Safety Forum. Read about it:  https://t.co/LEzxUokhE9  https://t.co/kanN8HYw1g
1204809142730256384	 Happy Holidays from everyone at Veeva! This year, we are so happy to team up with the incredible organization @FGTtweets that helps deliver #holiday wishes to kids most in need. Learn how you can make a real impact in a child’s life this holiday season:  https://t.co/AgOYFyZYur  https://t.co/CGO3j318VN
1204764026892361728	 Get the 411 on efficient monitoring in Veeva Vault CTMS in this blog:  https://t.co/SGoLZLSwrP  https://t.co/JknpAZ0bR7
1204732579783593984	 Watch this webinar to learn how technology can support a successful transition of #MDR program to business and what it means for you:  https://t.co/ArPynexUZj  https://t.co/5WDxtEQDKL
1204709418463612928	 Connect with 700 industry leaders and experts in clinical, quality, regulatory, and IT for two days of learning and networking. Veeva R&amp;D Summit, Europe takes place on 18-20 May 2020. Reserve your spot today:   https://t.co/Id6dqq4Lmg  https://t.co/kEXwSFK36L
1204442909015236608	 .@MySCRS connected with Veeva to discuss the state of clinical research sites and how Veeva SiteVault Free brings higher quality data, more efficient collaboration, and faster #clinicaltrial execution to sites:  https://t.co/0mw8nouM0c
1204401563302866944	 Learn how to get the most out of your promotional content and track standard metrics. On-demand webinar:  https://t.co/TVSDAfuNnK #lifesciences #pharma #marketing  https://t.co/b7930PE5h6
1204400407839223812	 Webinar next week: learn how to ease your validation burden with cloud-based quality systems. Co-presented by PwC and Veeva. #GxP #Validation #qualitysystems   https://t.co/DUdw8kIqyq
1204370827166257154	 How @Astellas improves scientific engagement #medicalaffairs #oncology  https://t.co/QskADpv8mW  https://t.co/bRtBQIzyJo
1204163468951248897	 Learn how @AdvClinical’s move from paper to Vault eTMF enables speedier document collection and allows them to deliver real-time visibility to clients:  https://t.co/FAvtezTg84 #clinicaltrials  https://t.co/Lz8Q4wgJ5Y
1204159786398420992	 How is #medicalaffairs transforming and how are #medicalscienceliaisons evolving to better execute on business strategy? Watch now:  https://t.co/4g66ybIYbu  https://t.co/8WFEWgGqKO
1204154761022492672	 Learn how an agile #EDC enables process transformation that shorten database builds by up to 60%:  https://t.co/xjqx8JVSlr #clinicaltrials #veeva  https://t.co/jmU5BTdYhJ
1204144424894246925	 Veeva #VaultPromoMats Auto Claims linking uses AI to link #promotionalclaims to the right reference material #lifesciences  https://t.co/MQu30dBjl0
1204117267757305857	 CROs reported speeding Study Start-up as a top priority in the Veeva 2019 Annual CRO Report. Learn more:  https://t.co/eT3kRRsuKd  https://t.co/vZfaNROavN
1203012735228887045	 The Veeva Safety Forum in Philadelphia brought safety leaders from more than 60 companies to discuss opportunities to improve safety science and safety operations across the product lifecycle. Read about it:  https://t.co/LEzxUokhE9  https://t.co/ZfsCvbT80m
1202958635325935618	 Join 30-year life sciences veteran @HenryGalio on December 10 for a conversation on best practices for mitigating outsourced compliance risk:  https://t.co/VzX5pGYoNd  https://t.co/R0EUrZww1f
1202707378908602368	 Denise Williams from @catalystcrnc shares her organization’s seamless implementation experience for Veeva Vault Safety:  https://t.co/fTgQ4rCwgg  https://t.co/uBL0Ca5uzS
1202635500558962689	 .@ACRPDC shares how organizations are reducing build times, streamlining data quality reviews, and increasing their trial data visibility. Learn how:  https://t.co/SAyd4MdD1r  https://t.co/JNyS5znPfN
1202589490122043393	 Learn how to get the most out of your promotional content and track standard metrics. On-demand webinar:  https://t.co/rlTQb1pKW5 #lifesciences #pharma #marketing  https://t.co/1b8OlcC3o0
1202558680992026624	 5 ways #medicalscienceliaisons can maximize scientific interactions #medicalaffairs  https://t.co/9hcSOpqVpR  https://t.co/KXv0WHDlSX
1202275630756352002	 Join @DaiichiSankyoUS and Veeva tomorrow as we discuss best practices for reducing the stress of a regulatory inspection. Register here:  https://t.co/Yy8DCuxxyl  https://t.co/8kU6ckcXLT
1202211006153445376	 We’re continually reimagining Veeva CRM to give customers a flexible solution that accommodates the way they work, learn more about how Salesforce Lightning Business Apps and Veeva CRM Dynamic Attributes can improve collaboration and productivity:  https://t.co/tvUUSU8Pov  https://t.co/hP4HOMazPl
1202210979905515523	 With Veeva OpenData Explorer and Veeva OpenData API, we are giving customers greater choice in how they use Veeva OpenData and making it even easier to access accurate customer data, read more at:  https://t.co/HBZd8HjMyD  https://t.co/hLRhyv4X3A
1202196376886661121	 Best practice guide for #oncology engagement #MedicalAffairs  https://t.co/jsKsV3uGdI  https://t.co/T7K0s4frTQ
1202195874056753157	 Veeva today announced new capabilities in Veeva CRM including Salesforce Lightning Business Apps and Veeva CRM Dynamic Attributes, as well as Veeva OpenData Explorer and Veeva OpenData API. Read today's press releases to find out more:  https://t.co/XUwSWzVfu3  https://t.co/AvMYiDehY3
1201937904446164993	 .@OutsourcPharma reports on the findings of the state of information exchange between CROs and study partners in the 2019 Annual CRO Report:  https://t.co/rJmIwdMZ0E
1201912746377437184	 Register now for the Veeva Align 19R3 release webinar to learn about user management enhancements and core product improvements.  https://t.co/tAUObD0JaR  https://t.co/Bt4apTxNNq
1201864638008320000	 Learn how DAM fuels faster, higher quality content creation. Check out key takeaways from the 2019 #digitalassetmanagement for #lifesciences forum  https://t.co/sP7LYd9Eop
